url,Price,Registration Year,Insurance,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Engine,Power,Top Speed,Drive Type,Fuel,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Valve Configuration,Fuel Supply System,Turbo Charger,Super Charge,Transmission Type,Gearbox,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Steering Gear Type,Turning Radius,Front Brake Type,Rear Brake Type,Acceleration,0-100kmph,Length,Width,Height,Seating Capacity,Ground Clearance Unladen,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,No. of Doors,Mileage,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Petrol Highway Mileage,Ground Clearance,Global NCAP Safety Rating,Boot Space,Shock Absorbers Type,Range,Battery Capacity,Charging Time DC,Charging Time AC,Motor Type,Battery Warranty,Charging Time (A.C),Charging Time (D.C),Charging Port,Acceleration 0-100kmph,Charging Time,Fast Charging,Braking (100-0kmph),Quarter Mile (Tested),City driveability (20-80kmph),Braking (80-0 kmph),No. of Airbags,Diesel Highway Mileage,Braking (60-0 kmph),Alloy Wheel Size Front,Alloy Wheel Size Rear,Reported Boot Space,Reported Ground Clearance (Unladen),Drag Coefficient,Quarter Mile,0-100Kmph (Tested),Ground Clearance (Laden),Boot Space Rear Seat Folding,Motor Power,Battery Type,Regenerative Braking,Regenerative Braking Levels,Charging Options,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Charging Time (50 kW DC Fast Charger),Petrol Mileage WLTP,3rd Gear (30-80kmph),4th Gear (40-100kmph),Range - Tested,Acceleration 0-60kmph,Emission Control System,Approach Angle,Break-over Angle,Departure Angle,CNG Mileage ARAI,CNG Fuel Tank Capacity,Secondary Fuel Type,Petrol Mileage (ARAI),Petrol Fuel Tank Capacity (Litres)
https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-diesel-bsvi-cars-Ghaziabad_0a219845-d3ba-4c00-b47e-fc17e094cf49.htm,₹13.50 Lakh,Apr 2023,Zero Dep,Diesel,4 Seats,"50,000 Kms",Ghaziabad,First Owner,2184 cc,Manual,2023,2184 cc,130 bhp,,4X4,,mHawk 130 Engine,2184 cc,130bhp@3750rpm,300Nm@1600-2800rpm,4,4,,,Yes,,Manual,6 Speed,15.2 kmpl,57 Litres,BS VI,Independent Double Wishbone Front Suspension with Coil Over Damper & Stabiliser Bar,Multilink Solid Rear Axle with Coil Over Damper & Stabiliser Bar,Power,Tilt,,,Disc,Drum,,,3985 mm,1855 mm,1844 mm,4,226 mm,2450 mm,1520 mm,1520 mm,1730 kg,,3,15.2 kmpl,,,,226mm,4 Star,,,,,,,,,,,,,,,,,,,,11 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Bmw-2-series-gran-coupe-220d-m-sport-cars-Gurgaon_fdd90e12-ca9a-4fff-8325-ff4c1101babe.htm,₹34 Lakh,Jan 2024,-,Diesel,5 Seats,"29,000 Kms",Ambala,Second Owner,1998 cc,Automatic,2024,1998 cc,187.74 bhp,240  kmph,FWD,Diesel,2.0L B47D20 Turbocharged I4,1998 cc,187.74bhp@4000rpm,400Nm@1750-2500rpm,4,4,,,Twin,,Automatic,8-Speed Steptronic,18.64 kmpl,51 Litres,BS VI 2.0,Multi link suspension,Multi link suspension,Power,,,,Ventilated Disc,Ventilated Disc,7.5 s,7.5 s,4526 mm,2081 mm,1420 mm,5,,2651 mm,,1565 mm,1570 kg,,4,18.64 kmpl,,,,,,380 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5 s,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-urban-cruiser-mid-cars-New-Delhi_621e11cd-5553-4942-8b03-9b6f3b7b8cc8.htm,₹7 Lakh,2022,-,Petrol,5 Seats,"80,000 Kms",New Delhi,First Owner,1462 cc,Manual,2022,1462 cc,103.26 bhp,,,Petrol,k-series1.5l,1462 cc,103.26bhp@6000rpm,138nm@4400rpm,4,4,,,,,Manual,5 Speed,,,BS VI,McPherson Strut with Coil Spring,Torsion Beam with Coil Spring,Electronic,Tilt,,5.2,Ventilated Disc,Drum,,,3995 mm,1790 mm,1640 mm,5,,2500 mm,,,1115-1130 kg,1600 kg,5,17.03 kmpl,17.03 kmpl,48 Litres,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-e-diesel-bsvi-cars-New-Delhi_5f525d9b-d43b-40a8-a148-2a1eb1a98feb.htm,₹11 Lakh,Oct 2022,Comprehensive,Diesel,5 Seats,"45,000 Kms",New Delhi,First Owner,1493 cc,Manual,2022,1493 cc,113.98 bhp,,,Diesel,1.5 L U2 CRDi Diesel,1493 cc,113.98bhp@4000rpm,250Nm@1500-2750rpm,4,4,DOHC,CRDi,Yes,,Manual,6-speed,,50 Litres,BS VI,McPherson strut with coil spring,Coupled torsion beam axle,Power,Tilt,,,Disc,Disc,,,4300 mm,1790 mm,1635 mm,5,,2610 mm,,,1430 kg,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-14-e-plus-crdi-cars-New-Delhi_8e21fb1c-0d2a-4c32-b584-1ec57928ef1e.htm,₹6.50 Lakh,2018,Zero Dep,Diesel,5 Seats,"28,000 Kms",New Delhi,First Owner,1396 cc,Manual,2018,1396 cc,88.7 bhp,,FWD,Diesel,U2 CRDI Engine,1396 cc,88.7bhp@4000rpm,219.7Nm@1500-2750rpm,4,4,DOHC,CRDi,No,No,Manual,6 Speed,22.1 kmpl,,,MacPherson Strut,Coupled Torsion Beam Axle (CTBA) with Coil Spring,Power,Tilt Steering,Rack & Pinion,5.3 metres,Disc,Drum,,,4270 mm,1780 mm,1665 mm,5,,2590 mm,,,1240 kg,,5,22.1 kmpl,,,,,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,190mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-n-z8l-bsvi-cars-New-Delhi_8c77fe5f-5134-4221-b816-dc778279cc20.htm,₹12.80 Lakh,2022,-,Petrol,7 Seats,"60,000 Kms",Pehowa,Second Owner,1997 cc,Manual,2022,1997 cc,200 bhp,,2WD,Petrol,mStallion,1997 cc,200bhp@5000rpm,370Nm@1750-3000rpm,4,4,,,Yes,,Manual,6-Speed,,,BS VI,Double Wishbone Suspension with Coil over Shocks with FDD & MTV-CL,Pentalink Suspension with WATT’s Linkage with FDD & MTV-CL,Electric,Tilt,,,Ventilated Disc,Ventilated Disc,,,4662 mm,1917 mm,1857 mm,7,187 mm,2750 mm,,,1880 kg,,5,,,57 Litres,,187,5 Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-e-plus-cars-New-Delhi_7751a00e-0f7c-49c7-983b-b35669d6078f.htm,₹6.75 Lakh,May 2018,-,Petrol,5 Seats,"48,000 Kms",New Delhi,First Owner,1591 cc,Manual,2018,1591 cc,121.3 bhp,,FWD,Petrol,VTVT Petrol Engine,1591 cc,121.3bhp@6400rpm,151Nm@4850rpm,4,4,DOHC,MPFI,No,No,Manual,6 Speed,,,,MacPherson Strut,Coupled Torsion Beam Axle (CTBA) with Coil Spring,Power,Tilt Steering,Rack & Pinion,5.3 metres,Disc,Drum,,,4270 mm,1780 mm,1665 mm,5,,2590 mm,,,1260 kg,,5,15.8 kmpl,15.8 kmpl,55 Litres,,,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,190mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Bmw-x1-sdrive20d-expedition-cars-New-Delhi_e632e0ed-ac8c-4e32-a257-6fbe02ec54c5.htm,₹14 Lakh,2020,-,Diesel,5 Seats,"70,000 Kms",Kangra,First Owner,1995 cc,Automatic,2020,1995 cc,188 bhp,222  kmph,FWD,Diesel,Diesel Engine,1995 cc,188bhp@4000rpm,400Nm@1750-2500rpm,4,4,DOHC,CRDi,Yes,No,Automatic,8 Speed,20.68 kmpl,61 Litres,BS IV,Sport,Sport,Power,Electrically Adjustable,Rack & Pinion,5.8 metres,Disc,Disc,7.8 Seconds,7.8 Seconds,4439 mm,1821 mm,1612 mm,5,179 mm,2670 mm,1561 mm,1562 mm,1590 kg,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-convert-top-diesel-bsvi-cars-New-Delhi_6293aadc-242b-4c9e-8d81-e773c55d62ee.htm,₹14 Lakh,Oct 2022,Comprehensive,Diesel,4 Seats,"80,000 Kms",Gurgaon,First Owner,2184 cc,Manual,2022,2184 cc,130 bhp,,4X4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,15.2 kmpl,,,,226mm,4 Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-ciaz-13-zeta-cars-New-Delhi_55d666c0-f338-41f5-ac34-b05603c5b56d.htm,₹5.25 Lakh,Aug 2018,-,Diesel,5 Seats,"79,000 Kms",New Delhi,First Owner,1248 cc,Manual,2018,1248 cc,88.5 bhp,190  kmph,FWD,Diesel,DDIS 200 Engine,1248 cc,88.5bhp@4000rpm,200Nm@1750rpm,4,4,DOHC,CRDI,Yes,No,Manual,5 Speed,28.09 kmpl,43 Litres,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt,Rack & Pinion,5.4 metres,Ventilated Disc,Drum,15 Seconds,15 Seconds,4490 mm,1730 mm,1485 mm,5,170 mm,2650 mm,1495 mm,1505 mm,1135 kg,1595 kg,4,28.09 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-lxi-cars-Ghaziabad_32e1f59a-4ba4-4790-8b28-189bafbc92e3.htm,₹2 Lakh,2012,-,Petrol,5 Seats,"95,000 Kms",Bilaspur,First Owner,1197 cc,Manual,2012,1197 cc,85.8 bhp,160km/hr kmph,FWD,Petrol,K Series Petrol Engine,1197 cc,85.8bhp@6000rpm,114Nm@4000rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,McPherson Strut,Torsion Beam,Power,Tiltable Steering Column,Rack & Pinion,4.8 meters,Ventilated Disc,Drum,12.29 Seconds,12.29 Seconds,3850 mm,1695 mm,1530 mm,5,170 mm,2430 mm,1485 mm,1495 mm,960 kg,1415 kg,5,18.6 kmpl,18.6 kmpl,42 Litres,,,,,McPherson Strut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-crdi-at-sx-plus-cars-Gurgaon_921aa3c5-1000-4699-9145-005ae398fcdc.htm,₹7.75 Lakh,Jun 2018,-,Diesel,5 Seats,"65,000 Kms",Rewari,First Owner,1582 cc,Automatic,2018,1582 cc,126.2 bhp,190  kmph,FWD,,U2 CRDI VGT Engine,1582 cc,126.2bhp@4000rpm,259.9Nm@1900-2750rpm,4,4,DOHC,CRDi,Yes,No,Automatic,6 Speed,17.01 kmpl,55 Litres,BS VI,MacPherson Strut,Coupled Torsion Beam Axle,Power,Tilt Steering,Rack & Pinion,5.3 metres,Disc,Drum,10.5 Seconds,10.5 Seconds,4270 mm,1780 mm,1630 mm,5,190 mm,2590 mm,,,1320 kg,,5,17.01 kmpl,,,,190mm,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Renault-triber-rxt-bsiv-cars-New-Delhi_c7c0b64a-193a-448c-be7a-8a8d897b1b39.htm,₹3.60 Lakh,Dec 2019,Third Party,Petrol,7 Seats,"60,000 Kms",New Delhi,Second Owner,999 cc,Manual,2019,999 cc,72 bhp,,FWD,Petrol,1.0L Petrol Engine,999 cc,72bhp@6250rpm,96Nm@3500rpm,3,4,DOHC,Multi Point Fuel Injection,No,No,Manual,5-Speed,,,BS IV,Mcpherson Strut,Torsion Beam,Power,,Rack & Pinion,,Disc,Drum,,,3990 mm,1739 mm,1643 mm,7,182 mm,2636 mm,1547 mm,1545 mm,947 kg,,5,20 kmpl,20 kmpl,40 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-24-g-7-str-cars-New-Delhi_9ac80ea1-b99d-4fe5-8ed9-25262348bb1f.htm,₹16.50 Lakh,May 2020,-,Diesel,7 Seats,"45,000 Kms",Faridabad,First Owner,2393 cc,Manual,2020,2393 cc,148 bhp,,RWD,Diesel,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,343Nm@1400-2800rpm,4,4,DOHC,CRDi,Yes,,Manual,5 Speed,12 kmpl,55 Litres,BS VI,Double Wishbone With Torsion Bar,4-Link with Coil Spring,Power,Tilt & Telescopic,Rack & Pinion,5.4,Disc,Drum,,,4735 mm,1830 mm,1795 mm,7,,2750 mm,1540 mm,1540 mm,1840 kg,2460 kg,5,,,,,,,,Coil Spring,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-27-gx-at-bsiv-cars-New-Delhi_5f3a9537-61fb-460f-98d1-fb03213b12d7.htm,₹11.75 Lakh,Feb 2018,Third Party,Petrol,7 Seats,"64,000 Kms",New Delhi,Second Owner,2694 cc,Automatic,2018,2694 cc,163.7 bhp,,RWD,Petrol,2-TR-FE Dual VVT-i Engine,2694 cc,163.7bhp@5200rpm,245Nm@4000rpm,4,4,DOHC,Dual VVT-i,No,No,Automatic,6 Speed,,,BS IV,Double Wishbone With Torsion Bar,4 Link,Power,Tilt & Telescopic,Rack & Pinion,5.4 meters,Disc,Drum,,,4735 mm,1830 mm,1795 mm,7,,2750 mm,1540 mm,1540 mm,1735 kg,2340 kg,5,,10.75 kmpl,65 Litres,,,,,Coil Spring,,,,,,,,,,,,,,,,,3,,,,,,,,,,178mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-amaze-s-option-i-vtec-cars-Gurgaon_70ad5018-09e6-48b8-b733-cdd572035330.htm,₹3.90 Lakh,Jan 2018,-,Petrol,5 Seats,"70,000 Kms",New Delhi,First Owner,1198 cc,Manual,2017,1198 cc,86.7 bhp,140  kmph,FWD,Petrol,i-VTEC Petrol Engine,1198 cc,86.7bhp@6000rpm,109Nm@4500rpm,4,4,SOHC,MPFi,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt & Collapsible,Rack & Pinion,4.5 metres,Disc,Drum,15 Seconds,15 Seconds,3990 mm,1680 mm,1505 mm,5,165 mm,2405 mm,,,955 kg,,4,17.8 kmpl,17.8 kmpl,35 Litres,,,,,Coil Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-venue-s-bsvi-cars-New-Delhi_e967394b-800f-481b-b960-af30d034182c.htm,₹6.50 Lakh,Apr 2022,Comprehensive,Petrol,5 Seats,"34,000 Kms",Gurgaon,First Owner,1197 cc,Manual,2022,1197 cc,81.80 bhp,,,Petrol,1.2 Kappa Petrol,1197 cc,81.80bhp@6000rpm,113.8Nm@4000rpm,4,4,,,No,,Manual,5-Speed,,,BS VI,McPherson strut with coil spring,Coupled torsion beam axle with coil spring,Power,Tilt,,,Disc,Drum,,,3995 mm,1770 mm,1617 mm,5,,2500 mm,,,1106 kg,,5,16 kmpl,,45 Litres,18 kmpl,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-zxi-bsiv-cars-New-Delhi_c07aff68-a75c-4cf1-9087-17c901081d1a.htm,₹3.85 Lakh,Sept 2017,-,Petrol,5 Seats,"72,000 Kms",New Delhi,Second Owner,1197 cc,Manual,2017,1197 cc,81.80 bhp,,,Petrol,K Series VVT Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,DOHC,MPFI,No,No,Manual,5,,,BS VI,Macpherson Strut,Torsion Beam,Power,Tilt,,4.8 Meters,Disc,Drum,,,3840 mm,1735 mm,1530 mm,5,163 mm,2450 mm,1520 mm,1520 mm,870 kg,1315 kg,5,22 kmpl,22 kmpl,42 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Land-rover-discovery-20-se-cars-Gurgaon_742629c2-5284-4370-a013-83e2e4493c11.htm,₹39.50 Lakh,Jan 2021,-,Petrol,7 Seats,"40,000 Kms",New Delhi,Second Owner,1997 cc,Automatic,2021,1997 cc,296.36 bhp,194 kmph,AWD,Petrol,2.0 L 4-cylinder,1997 cc,296.36bhp@5500rpm,400Nm@1500-4500rpm,4,4,,,,,Automatic,8-Speed AT,,,BS VI,Electronic Air Suspension with Dynamic Response,Electronic Air Suspension with Dynamic Response,,,,,,,,,4949 mm,2073 mm,1869 mm,7,,2651 mm,1536 mm,,2166 kg,,,,,,,,,123 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-hard-top-at-bsvi-cars-New-Delhi_1018ec92-de9b-42a6-9f8a-f373b722a144.htm,₹12 Lakh,2023,Zero Dep,Petrol,4 Seats,"23,000 Kms",230B,First Owner,1997 cc,Automatic,2023,1997 cc,150 bhp,,4X4,,mStallion 150 TGDi Engine,1997 cc,150bhp@5000rpm,320Nm@1500-3000rpm,4,4,,,Yes,,Automatic,6 Speed,,,BS VI,Independent Double Wishbone Front Suspension with Coil Over Damper & Stabiliser Bar,Multilink Solid Rear Axle with Coil Over Damper & Stabiliser Bar,Power,Tilt,,,Disc,Drum,,,3985 mm,1855 mm,1844 mm,4,226 mm,2450 mm,1520 mm,1520 mm,1825 kg,,3,8 kmpl,,57 Litres,9 kmpl,226mm,4 Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-verna-16-ex-vtvt-cars-Gurgaon_db2e92ab-b5bc-4a65-8c52-3179506c5272.htm,₹3.10 Lakh,Jul 2013,-,Petrol,5 Seats,"80,000 Kms",New Delhi,Second Owner,1591 cc,Manual,2013,1591 cc,121.3 bhp,196km/hr kmph,FWD,Petrol,VTVT Petrol Engine,1591 cc,121.3bhp@6300rpm,154.9Nm@4200rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BSIV,McPherson Struts,Coupled Torsion Beam,Power,Tilt Steering,Rack & Pinion,5.2 meters,Disc,Drum,10.5 Seconds,10.5 Seconds,4375 mm,1700 mm,1475 mm,5,165 mm,2570 mm,,,1240 kg,,4,17.01 kmpl,17.01 kmpl,43 Litres,,,,,Gas Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS IV,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-zeta-plus-hybrid-cvt-cars-New-Delhi_b6366599-cd66-4c80-8c11-6fb2705261cf.htm,₹17.50 Lakh,Jul 2024,Comprehensive,Petrol,5 Seats,"24,000 Kms",Ghaziabad,First Owner,1490 cc,Automatic,2024,1490 cc,91.18 bhp,135  kmph,FWD,,M15D With Strong Hybrid,1490 cc,91.18bhp@5500rpm,122Nm@3800-4800rpm,3,4,,,,,Automatic,E-CVT,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,Rack & Pinion,5.4 m,Disc,Disc,,,4345 mm,1795 mm,1645 mm,5,210 mm,2600 mm,,,1260-1275 kg,1745 kg,5,27.97 kmpl,27.97 kmpl,45 Litres,21.97 kmpl,210 mm,,373 Litres,,,,,,,,,,,,,,40.58 s,,8.55 s,25.82 s,,,,17 Inch,17 Inch,,,,,11.55 s,,,,,,,,,,,,,,,,,,,,,,,Electric,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-sx-option-cars-New-Delhi_32825fcd-8741-4ab3-8a4b-ba6d411b3e15.htm,₹5.50 Lakh,Aug 2015,-,Petrol,5 Seats,"1,00,000 Kms",New Delhi,First Owner,1591 cc,Manual,2015,1591 cc,121.3 bhp,,FWD,Petrol,VTVT Petrol Engine,1591 cc,121.3bhp@6400rpm,151Nm@4850rpm,4,4,DOHC,MPFI,No,No,Manual,6 Speed,,,,MacPherson Strut,Coupled Torsion Beam Axle (CTBA) with Coil Spring,Power,Tilt Steering,Rack & Pinion,5.3 metres,Disc,Drum,,,4270 mm,1780 mm,1665 mm,5,,2590 mm,,,1300 kg,,5,15.8 kmpl,15.8 kmpl,55 Litres,,,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,190mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-carnival-limousine-plus-cars-New-Delhi_febb68ba-3187-43ea-9d42-b4532f57480f.htm,₹30 Lakh,Nov 2022,-,Diesel,7 Seats,"51,000 Kms",Gurgaon,First Owner,2199 cc,Automatic,2022,2199 cc,197.26 bhp,,2WD,Diesel,D2.2L VGT Diesel,2199 cc,197.26bhp@3800rpm,440Nm@1750-2750rpm,4,4,,CRDi,Yes,,Automatic,8-Speed,14.11 kmpl,60 Litres,BS VI,Macpherson Strut with coil spring,Multi Link,,Tilt and Telescopic,,,Disc,Disc,,,5115 mm,1985 mm,1755 mm,7,,3060 mm,,,2270 kg,,5,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-ciaz-zxi-cars-New-Delhi_2faf0c67-6730-4824-a0d3-29862f97e8b3.htm,₹4.60 Lakh,2017,Comprehensive,Petrol,5 Seats,"80,000 Kms",New Delhi,Second Owner,1373 cc,Manual,2017,1373 cc,91.1 bhp,190  kmph,FWD,Petrol,k14B VVT Engine,1373 cc,91.1bhp@6000rpm,130Nm@4000rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt,Rack & Pinion,5.4 meters,Ventilated Disc,Drum,14 Seconds,14 Seconds,4490 mm,1730 mm,1485 mm,5,170 mm,2650 mm,1495 mm,1505 mm,1030 kg,1490 kg,4,20.73 kmpl,20.73 kmpl,43 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-santro-sportz-bsiv-cars-Noida_23e2eee5-79e4-49b6-8a5d-c6d1c0c80577.htm,₹3.90 Lakh,Jul 2019,Comprehensive,Petrol,5 Seats,"45,000 Kms",Agra,First Owner,1086 cc,Manual,2018,1086 cc,68 bhp,,FWD,Petrol,1.1 litre Petrol Engine,1086 cc,68bhp@5500rpm,99Nm@4500 rpm,4,3,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,Mcpherson Strut,Coupled Torsion Beam Axle,Power,,Rack & Pinion,,Disc,Drum,,,3610 mm,1645 mm,1560 mm,5,,2400 mm,1463 mm,1481 mm,1050 kg,,5,20.3 kmpl,20.3 kmpl,35 Litres,,,,,Gas Type,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Bmw-x7-xdrive30d-dpe-signature-cars-New-Delhi_9dd2f80a-7895-4e33-af2a-a90730a4f2bb.htm,₹64.95 Lakh,Jun 2021,Comprehensive,Diesel,7 Seats,"65,000 Kms",New Delhi,First Owner,2993 cc,Automatic,2021,2993 cc,261.50 bhp,,AWD,Diesel,TwinPower Turbo 6-cylinder engine,2993 cc,261.50bhp@4000rpm,620Nm@1500-2500rpm,6,4,DOHC,CRDi,Twin,No,Automatic,8-Speed Steptronic,13.38 kmpl,80 Litres,BS VI,Adaptive 2-axle Air Suspension,Adaptive 2-axle Air Suspension,Power,Tilt & Telescopic,Rack & Pinion,,Disc,Disc,7.0 Seconds,7.0 Seconds,5150 mm,2000 mm,1805 mm,7,,3105 mm,,,2330 kg,,5,13.38 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-i20-12-magna-executive-cars-Gurgaon_0fe35e0b-81ab-488b-bad7-9166e42a936e.htm,₹4.60 Lakh,Jul 2018,-,Petrol,5 Seats,"86,000 Kms",Kaithal,First Owner,1197 cc,Manual,2018,1197 cc,81.83 bhp,170  kmph,FWD,Petrol,Kappa VTVT Petrol Engine,1197 cc,81.83bhp@6000rpm,114.7Nm@4000rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle with Coil spring,Power,,,5.2 metres,Disc,Drum,13.2 Seconds,13.2 Seconds,3985 mm,1734 mm,1505 mm,5,170 mm,2570 mm,1505 mm,1503 mm,1066 kg,,5,18.6 kmpl,18.6 kmpl,45 Litres,,,,,Gas Filled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-amt-vxi-option-cars-Gurgaon_69b0fb7e-c2be-4e2e-9bf6-61394bad65cf.htm,₹4.75 Lakh,Jan 2020,-,Petrol,5 Seats,"74,700 Kms",New Delhi,First Owner,998 cc,Automatic,2020,998 cc,67 bhp,152  kmph,FWD,Petrol,K10B Petrol Engine,998 cc,67bhp@6000rpm,90Nm@3500rpm,3,4,DOHC,,No,No,Automatic,5 Speed,,,BS IV,MacPherson Strut,Isolated Trailing Link,Power,Tilt & Collapsible,Rack & Pinion,4.6 metres,Ventilated Disc,Drum,18.6 Seconds,18.6 Seconds,3599 mm,1495 mm,1700 mm,5,165 mm,2400 mm,1295 mm,1290 mm,895 kg,1350 kg,5,20.51 kmpl,20.51 kmpl,35 Litres,,,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
